LSOA code,local authority code,local authority name
E01000886,E09000007,Camden
E01000887,E09000007,Camden
E01000888,E09000007,Camden
E01000889,E09000007,Camden
E01000890,E09000007,Camden
E01000891,E09000007,Camden
E01000892,E09000007,Camden
E01000893,E09000007,Camden
E01000894,E09000007,Camden
E01000895,E09000007,Camden
E01000896,E09000007,Camden
E01000897,E09000007,Camden
E01000898,E09000007,Camden
E01000899,E09000007,Camden
E01000900,E09000007,Camden
E01000901,E09000007,Camden
E01000902,E09000007,Camden
E01000903,E09000007,Camden
E01000904,E09000007,Camden
E01000905,E09000007,Camden
E01000906,E09000007,Camden
E01000907,E09000007,Camden
E01000908,E09000007,Camden
E01000909,E09000007,Camden
E01000910,E09000007,Camden
E01000911,E09000007,Camden
E01000912,E09000007,Camden
E01000913,E09000007,Camden
E01000914,E09000007,Camden
E01000915,E09000007,Camden
E01000916,E09000007,Camden
E01000917,E09000007,Camden
E01000918,E09000007,Camden
E01000919,E09000007,Camden
E01000920,E09000007,Camden
E01000921,E09000007,Camden
E01000922,E09000007,Camden
E01000923,E09000007,Camden
E01000924,E09000007,Camden
E01000925,E09000007,Camden
E01000926,E09000007,Camden
E01000927,E09000007,Camden
E01000928,E09000007,Camden
E01000929,E09000007,Camden
E01000930,E09000007,Camden
E01000931,E09000007,Camden
E01000932,E09000007,Camden
E01000933,E09000007,Camden
E01000934,E09000007,Camden
E01000935,E09000007,Camden
E01000937,E09000007,Camden
E01000938,E09000007,Camden
E01000939,E09000007,Camden
E01000941,E09000007,Camden
E01000942,E09000007,Camden
E01000943,E09000007,Camden
E01000944,E09000007,Camden
E01000946,E09000007,Camden
E01000947,E09000007,Camden
E01000948,E09000007,Camden
E01000949,E09000007,Camden
E01000951,E09000007,Camden
E01000952,E09000007,Camden
E01000954,E09000007,Camden
E01000955,E09000007,Camden
E01000956,E09000007,Camden
E01000957,E09000007,Camden
E01000958,E09000007,Camden
E01000959,E09000007,Camden
E01000960,E09000007,Camden
E01000961,E09000007,Camden
E01000962,E09000007,Camden
E01000963,E09000007,Camden
E01000964,E09000007,Camden
E01000965,E09000007,Camden
E01000966,E09000007,Camden
E01000967,E09000007,Camden
E01000968,E09000007,Camden
E01000969,E09000007,Camden
E01000970,E09000007,Camden
E01000971,E09000007,Camden
E01000972,E09000007,Camden
E01000973,E09000007,Camden
E01000974,E09000007,Camden
E01035707,E09000007,Camden
E01035708,E09000007,Camden
E01035709,E09000007,Camden
E01035710,E09000007,Camden
E01035711,E09000007,Camden
E01035712,E09000007,Camden
E01000975,E09000008,Croydon
E01000976,E09000008,Croydon
E01000977,E09000008,Croydon
E01000978,E09000008,Croydon
E01000979,E09000008,Croydon
E01000980,E09000008,Croydon
E01000981,E09000008,Croydon
E01000982,E09000008,Croydon
E01000983,E09000008,Croydon
E01000984,E09000008,Croydon
E01000985,E09000008,Croydon
E01000986,E09000008,Croydon
E01000987,E09000008,Croydon
E01000989,E09000008,Croydon
E01000990,E09000008,Croydon
E01000991,E09000008,Croydon
E01000992,E09000008,Croydon
E01000993,E09000008,Croydon
E01000994,E09000008,Croydon
E01000995,E09000008,Croydon
E01000996,E09000008,Croydon
E01000997,E09000008,Croydon
E01000998,E09000008,Croydon
E01000999,E09000008,Croydon
E01001000,E09000008,Croydon
E01001001,E09000008,Croydon
E01001002,E09000008,Croydon
E01001003,E09000008,Croydon
E01001004,E09000008,Croydon
E01001005,E09000008,Croydon
E01001006,E09000008,Croydon
E01001007,E09000008,Croydon
E01001008,E09000008,Croydon
E01001009,E09000008,Croydon
E01001010,E09000008,Croydon
E01001011,E09000008,Croydon
E01001012,E09000008,Croydon
E01001013,E09000008,Croydon
E01001015,E09000008,Croydon
E01001016,E09000008,Croydon
E01001017,E09000008,Croydon
E01001018,E09000008,Croydon
E01001019,E09000008,Croydon
E01001020,E09000008,Croydon
E01001021,E09000008,Croydon
E01001022,E09000008,Croydon
E01001023,E09000008,Croydon
E01001024,E09000008,Croydon
E01001025,E09000008,Croydon
E01001026,E09000008,Croydon
E01001027,E09000008,Croydon
E01001028,E09000008,Croydon
E01001029,E09000008,Croydon
E01001030,E09000008,Croydon
E01001031,E09000008,Croydon
E01001032,E09000008,Croydon
E01001033,E09000008,Croydon
E01001034,E09000008,Croydon
E01001035,E09000008,Croydon
E01001036,E09000008,Croydon
E01001037,E09000008,Croydon
E01001038,E09000008,Croydon
E01001039,E09000008,Croydon
E01001040,E09000008,Croydon
E01001041,E09000008,Croydon
E01001042,E09000008,Croydon
E01001044,E09000008,Croydon
E01001046,E09000008,Croydon
E01001047,E09000008,Croydon
E01001049,E09000008,Croydon
E01001050,E09000008,Croydon
E01001051,E09000008,Croydon
E01001052,E09000008,Croydon
E01001053,E09000008,Croydon
E01001054,E09000008,Croydon
E01001055,E09000008,Croydon
E01001056,E09000008,Croydon
E01001057,E09000008,Croydon
E01001058,E09000008,Croydon
E01001059,E09000008,Croydon
E01001060,E09000008,Croydon
E01001061,E09000008,Croydon
E01001062,E09000008,Croydon
E01001063,E09000008,Croydon
E01001064,E09000008,Croydon
E01001065,E09000008,Croydon
E01001066,E09000008,Croydon
E01001067,E09000008,Croydon
E01001068,E09000008,Croydon
E01001069,E09000008,Croydon
E01001070,E09000008,Croydon
E01001071,E09000008,Croydon
E01001072,E09000008,Croydon
E01001073,E09000008,Croydon
E01001074,E09000008,Croydon
E01001075,E09000008,Croydon
E01001076,E09000008,Croydon
E01001077,E09000008,Croydon
E01001078,E09000008,Croydon
E01001079,E09000008,Croydon
E01001080,E09000008,Croydon
E01001081,E09000008,Croydon
E01001082,E09000008,Croydon
E01001083,E09000008,Croydon
E01001084,E09000008,Croydon
E01001085,E09000008,Croydon
E01001086,E09000008,Croydon
E01001087,E09000008,Croydon
E01001088,E09000008,Croydon
E01001089,E09000008,Croydon
E01001090,E09000008,Croydon
E01001091,E09000008,Croydon
E01001092,E09000008,Croydon
E01001093,E09000008,Croydon
E01001094,E09000008,Croydon
E01001095,E09000008,Croydon
E01001096,E09000008,Croydon
E01001097,E09000008,Croydon
E01001098,E09000008,Croydon
E01001099,E09000008,Croydon
E01001100,E09000008,Croydon
E01001101,E09000008,Croydon
E01001102,E09000008,Croydon
E01001103,E09000008,Croydon
E01001104,E09000008,Croydon
E01001105,E09000008,Croydon
E01001106,E09000008,Croydon
E01001107,E09000008,Croydon
E01001108,E09000008,Croydon
E01001109,E09000008,Croydon
E01001110,E09000008,Croydon
E01001111,E09000008,Croydon
E01001112,E09000008,Croydon
E01001113,E09000008,Croydon
E01001114,E09000008,Croydon
E01001115,E09000008,Croydon
E01001116,E09000008,Croydon
E01001118,E09000008,Croydon
E01001119,E09000008,Croydon
E01001120,E09000008,Croydon
E01001121,E09000008,Croydon
E01001122,E09000008,Croydon
E01001123,E09000008,Croydon
E01001124,E09000008,Croydon
E01001125,E09000008,Croydon
E01001126,E09000008,Croydon
E01001127,E09000008,Croydon
E01001128,E09000008,Croydon
E01001129,E09000008,Croydon
E01001130,E09000008,Croydon
E01001131,E09000008,Croydon
E01001132,E09000008,Croydon
E01001133,E09000008,Croydon
E01001134,E09000008,Croydon
E01001135,E09000008,Croydon
E01001136,E09000008,Croydon
E01001137,E09000008,Croydon
E01001138,E09000008,Croydon
E01001139,E09000008,Croydon
E01001140,E09000008,Croydon
E01001141,E09000008,Croydon
E01001142,E09000008,Croydon
E01001143,E09000008,Croydon
E01001144,E09000008,Croydon
E01001145,E09000008,Croydon
E01001146,E09000008,Croydon
E01001147,E09000008,Croydon
E01001148,E09000008,Croydon
E01001149,E09000008,Croydon
E01001150,E09000008,Croydon
E01001151,E09000008,Croydon
E01001152,E09000008,Croydon
E01001153,E09000008,Croydon
E01001154,E09000008,Croydon
E01001155,E09000008,Croydon
E01001156,E09000008,Croydon
E01001157,E09000008,Croydon
E01001158,E09000008,Croydon
E01001159,E09000008,Croydon
E01001160,E09000008,Croydon
E01001161,E09000008,Croydon
E01001162,E09000008,Croydon
E01001163,E09000008,Croydon
E01001164,E09000008,Croydon
E01001165,E09000008,Croydon
E01001166,E09000008,Croydon
E01001167,E09000008,Croydon
E01001168,E09000008,Croydon
E01001169,E09000008,Croydon
E01001170,E09000008,Croydon
E01001171,E09000008,Croydon
E01001172,E09000008,Croydon
E01001173,E09000008,Croydon
E01001174,E09000008,Croydon
E01001175,E09000008,Croydon
E01001176,E09000008,Croydon
E01001177,E09000008,Croydon
E01001178,E09000008,Croydon
E01001179,E09000008,Croydon
E01001180,E09000008,Croydon
E01001181,E09000008,Croydon
E01001182,E09000008,Croydon
E01001183,E09000008,Croydon
E01001184,E09000008,Croydon
E01001185,E09000008,Croydon
E01001186,E09000008,Croydon
E01001187,E09000008,Croydon
E01001188,E09000008,Croydon
E01001189,E09000008,Croydon
E01001190,E09000008,Croydon
E01001191,E09000008,Croydon
E01001192,E09000008,Croydon
E01001193,E09000008,Croydon
E01001194,E09000008,Croydon
E01032569,E09000008,Croydon
E01034139,E09000008,Croydon
E01034140,E09000008,Croydon
E01034141,E09000008,Croydon
E01034142,E09000008,Croydon
E01034143,E09000008,Croydon
E01034144,E09000008,Croydon
E01034145,E09000008,Croydon
E01034146,E09000008,Croydon
E01034147,E09000008,Croydon
E01034148,E09000008,Croydon
E01034149,E09000008,Croydon
E01034150,E09000008,Croydon
E01034151,E09000008,Croydon
E01034152,E09000008,Croydon
E01001195,E09000009,Ealing
E01001196,E09000009,Ealing
E01001197,E09000009,Ealing
E01001198,E09000009,Ealing
E01001199,E09000009,Ealing
E01001200,E09000009,Ealing
E01001201,E09000009,Ealing
E01001202,E09000009,Ealing
E01001203,E09000009,Ealing
E01001204,E09000009,Ealing
E01001205,E09000009,Ealing
E01001206,E09000009,Ealing
E01001207,E09000009,Ealing
E01001208,E09000009,Ealing
E01001209,E09000009,Ealing
E01001210,E09000009,Ealing
E01001211,E09000009,Ealing
E01001212,E09000009,Ealing
E01001213,E09000009,Ealing
E01001214,E09000009,Ealing
E01001215,E09000009,Ealing
E01001216,E09000009,Ealing
E01001217,E09000009,Ealing
E01001218,E09000009,Ealing
E01001219,E09000009,Ealing
E01001220,E09000009,Ealing
E01001223,E09000009,Ealing
E01001224,E09000009,Ealing
E01001225,E09000009,Ealing
E01001226,E09000009,Ealing
E01001227,E09000009,Ealing
E01001228,E09000009,Ealing
E01001229,E09000009,Ealing
E01001230,E09000009,Ealing
E01001231,E09000009,Ealing
E01001232,E09000009,Ealing
E01001233,E09000009,Ealing
E01001234,E09000009,Ealing
E01001235,E09000009,Ealing
E01001236,E09000009,Ealing
E01001237,E09000009,Ealing
E01001239,E09000009,Ealing
E01001240,E09000009,Ealing
E01001241,E09000009,Ealing
E01001242,E09000009,Ealing
E01001243,E09000009,Ealing
E01001244,E09000009,Ealing
E01001245,E09000009,Ealing
E01001246,E09000009,Ealing
E01001247,E09000009,Ealing
E01001248,E09000009,Ealing
E01001249,E09000009,Ealing
E01001250,E09000009,Ealing
E01001251,E09000009,Ealing
E01001252,E09000009,Ealing
E01001253,E09000009,Ealing
E01001254,E09000009,Ealing
E01001255,E09000009,Ealing
E01001257,E09000009,Ealing
E01001258,E09000009,Ealing
E01001259,E09000009,Ealing
E01001260,E09000009,Ealing
E01001261,E09000009,Ealing
E01001262,E09000009,Ealing
E01001263,E09000009,Ealing
E01001264,E09000009,Ealing
E01001265,E09000009,Ealing
E01001266,E09000009,Ealing
E01001267,E09000009,Ealing
E01001268,E09000009,Ealing
E01001269,E09000009,Ealing
E01001270,E09000009,Ealing
E01001271,E09000009,Ealing
E01001272,E09000009,Ealing
E01001273,E09000009,Ealing
E01001274,E09000009,Ealing
E01001275,E09000009,Ealing
E01001276,E09000009,Ealing
E01001277,E09000009,Ealing
E01001278,E09000009,Ealing
E01001279,E09000009,Ealing
E01001280,E09000009,Ealing
E01001281,E09000009,Ealing
E01001282,E09000009,Ealing
E01001283,E09000009,Ealing
E01001284,E09000009,Ealing
E01001285,E09000009,Ealing
E01001286,E09000009,Ealing
E01001287,E09000009,Ealing
E01001288,E09000009,Ealing
E01001289,E09000009,Ealing
E01001290,E09000009,Ealing
E01001291,E09000009,Ealing
E01001292,E09000009,Ealing
E01001293,E09000009,Ealing
E01001294,E09000009,Ealing
E01001295,E09000009,Ealing
E01001296,E09000009,Ealing
E01001297,E09000009,Ealing
E01001298,E09000009,Ealing
E01001299,E09000009,Ealing
E01001300,E09000009,Ealing
E01001301,E09000009,Ealing
E01001302,E09000009,Ealing
E01001303,E09000009,Ealing
E01001304,E09000009,Ealing
E01001305,E09000009,Ealing
E01001306,E09000009,Ealing
E01001307,E09000009,Ealing
E01001308,E09000009,Ealing
E01001309,E09000009,Ealing
E01001310,E09000009,Ealing
E01001311,E09000009,Ealing
E01001312,E09000009,Ealing
E01001313,E09000009,Ealing
E01001314,E09000009,Ealing
E01001315,E09000009,Ealing
E01001316,E09000009,Ealing
E01001317,E09000009,Ealing
E01001318,E09000009,Ealing
E01001319,E09000009,Ealing
E01001320,E09000009,Ealing
E01001321,E09000009,Ealing
E01001322,E09000009,Ealing
E01001323,E09000009,Ealing
E01001324,E09000009,Ealing
E01001325,E09000009,Ealing
E01001326,E09000009,Ealing
E01001327,E09000009,Ealing
E01001328,E09000009,Ealing
E01001329,E09000009,Ealing
E01001330,E09000009,Ealing
E01001331,E09000009,Ealing
E01001332,E09000009,Ealing
E01001333,E09000009,Ealing
E01001334,E09000009,Ealing
E01001335,E09000009,Ealing
E01001336,E09000009,Ealing
E01001337,E09000009,Ealing
E01001338,E09000009,Ealing
E01001339,E09000009,Ealing
E01001340,E09000009,Ealing
E01001341,E09000009,Ealing
E01001342,E09000009,Ealing
E01001343,E09000009,Ealing
E01001344,E09000009,Ealing
E01001345,E09000009,Ealing
E01001346,E09000009,Ealing
E01001347,E09000009,Ealing
E01001348,E09000009,Ealing
E01001349,E09000009,Ealing
E01001350,E09000009,Ealing
E01001351,E09000009,Ealing
E01001352,E09000009,Ealing
E01001353,E09000009,Ealing
E01001354,E09000009,Ealing
E01001355,E09000009,Ealing
E01001356,E09000009,Ealing
E01001357,E09000009,Ealing
E01001358,E09000009,Ealing
E01001359,E09000009,Ealing
E01001360,E09000009,Ealing
E01001361,E09000009,Ealing
E01001362,E09000009,Ealing
E01001363,E09000009,Ealing
E01001364,E09000009,Ealing
E01001365,E09000009,Ealing
E01001366,E09000009,Ealing
E01001367,E09000009,Ealing
E01001368,E09000009,Ealing
E01001369,E09000009,Ealing
E01001370,E09000009,Ealing
E01001371,E09000009,Ealing
E01001372,E09000009,Ealing
E01001373,E09000009,Ealing
E01001374,E09000009,Ealing
E01001375,E09000009,Ealing
E01001376,E09000009,Ealing
E01001377,E09000009,Ealing
E01001379,E09000009,Ealing
E01001380,E09000009,Ealing
E01001381,E09000009,Ealing
E01001382,E09000009,Ealing
E01001383,E09000009,Ealing
E01001384,E09000009,Ealing
E01001385,E09000009,Ealing
E01001386,E09000009,Ealing
E01001387,E09000009,Ealing
E01001388,E09000009,Ealing
E01001389,E09000009,Ealing
E01032572,E09000009,Ealing
E01032743,E09000009,Ealing
E01032744,E09000009,Ealing
E01034026,E09000009,Ealing
E01034027,E09000009,Ealing
E01034028,E09000009,Ealing
E01034029,E09000009,Ealing
E01034030,E09000009,Ealing
E01034031,E09000009,Ealing
E01001390,E09000010,Enfield
E01001391,E09000010,Enfield
E01001392,E09000010,Enfield
E01001393,E09000010,Enfield
E01001394,E09000010,Enfield
E01001395,E09000010,Enfield
E01001396,E09000010,Enfield
E01001397,E09000010,Enfield
E01001398,E09000010,Enfield
E01001399,E09000010,Enfield
E01001400,E09000010,Enfield
E01001401,E09000010,Enfield
E01001402,E09000010,Enfield
E01001403,E09000010,Enfield
E01001404,E09000010,Enfield
E01001405,E09000010,Enfield
E01001406,E09000010,Enfield
E01001407,E09000010,Enfield
E01001408,E09000010,Enfield
E01001409,E09000010,Enfield
E01001410,E09000010,Enfield
E01001411,E09000010,Enfield
E01001412,E09000010,Enfield
E01001413,E09000010,Enfield
E01001414,E09000010,Enfield
E01001415,E09000010,Enfield
E01001416,E09000010,Enfield
E01001417,E09000010,Enfield
E01001418,E09000010,Enfield
E01001419,E09000010,Enfield
E01001420,E09000010,Enfield
E01001421,E09000010,Enfield
E01001422,E09000010,Enfield
E01001423,E09000010,Enfield
E01001424,E09000010,Enfield
E01001425,E09000010,Enfield
E01001426,E09000010,Enfield
E01001427,E09000010,Enfield
E01001428,E09000010,Enfield
E01001429,E09000010,Enfield
E01001430,E09000010,Enfield
E01001431,E09000010,Enfield
E01001432,E09000010,Enfield
E01001433,E09000010,Enfield
E01001434,E09000010,Enfield
E01001435,E09000010,Enfield
E01001436,E09000010,Enfield
E01001437,E09000010,Enfield
E01001438,E09000010,Enfield
E01001439,E09000010,Enfield
E01001440,E09000010,Enfield
E01001441,E09000010,Enfield
E01001442,E09000010,Enfield
E01001444,E09000010,Enfield
E01001445,E09000010,Enfield
E01001446,E09000010,Enfield
E01001447,E09000010,Enfield
E01001448,E09000010,Enfield
E01001449,E09000010,Enfield
E01001450,E09000010,Enfield
E01001451,E09000010,Enfield
E01001452,E09000010,Enfield
E01001453,E09000010,Enfield
E01001454,E09000010,Enfield
E01001455,E09000010,Enfield
E01001456,E09000010,Enfield
E01001457,E09000010,Enfield
E01001458,E09000010,Enfield
E01001459,E09000010,Enfield
E01001460,E09000010,Enfield
E01001461,E09000010,Enfield
E01001462,E09000010,Enfield
E01001463,E09000010,Enfield
E01001464,E09000010,Enfield
E01001465,E09000010,Enfield
E01001466,E09000010,Enfield
E01001467,E09000010,Enfield
E01001468,E09000010,Enfield
E01001469,E09000010,Enfield
E01001470,E09000010,Enfield
E01001471,E09000010,Enfield
E01001472,E09000010,Enfield
E01001473,E09000010,Enfield
E01001474,E09000010,Enfield
E01001475,E09000010,Enfield
E01001476,E09000010,Enfield
E01001477,E09000010,Enfield
E01001478,E09000010,Enfield
E01001479,E09000010,Enfield
E01001480,E09000010,Enfield
E01001481,E09000010,Enfield
E01001482,E09000010,Enfield
E01001483,E09000010,Enfield
E01001484,E09000010,Enfield
E01001485,E09000010,Enfield
E01001486,E09000010,Enfield
E01001487,E09000010,Enfield
E01001488,E09000010,Enfield
E01001489,E09000010,Enfield
E01001491,E09000010,Enfield
E01001492,E09000010,Enfield
E01001493,E09000010,Enfield
E01001494,E09000010,Enfield
E01001495,E09000010,Enfield
E01001496,E09000010,Enfield
E01001497,E09000010,Enfield
E01001498,E09000010,Enfield
E01001499,E09000010,Enfield
E01001500,E09000010,Enfield
E01001501,E09000010,Enfield
E01001502,E09000010,Enfield
E01001503,E09000010,Enfield
E01001504,E09000010,Enfield
E01001505,E09000010,Enfield
E01001507,E09000010,Enfield
E01001508,E09000010,Enfield
E01001509,E09000010,Enfield
E01001511,E09000010,Enfield
E01001512,E09000010,Enfield
E01001513,E09000010,Enfield
E01001514,E09000010,Enfield
E01001515,E09000010,Enfield
E01001516,E09000010,Enfield
E01001517,E09000010,Enfield
E01001518,E09000010,Enfield
E01001520,E09000010,Enfield
E01001521,E09000010,Enfield
E01001522,E09000010,Enfield
E01001523,E09000010,Enfield
E01001524,E09000010,Enfield
E01001525,E09000010,Enfield
E01001526,E09000010,Enfield
E01001527,E09000010,Enfield
E01001528,E09000010,Enfield
E01001529,E09000010,Enfield
E01001530,E09000010,Enfield
E01001531,E09000010,Enfield
E01001532,E09000010,Enfield
E01001533,E09000010,Enfield
E01001534,E09000010,Enfield
E01001535,E09000010,Enfield
E01001536,E09000010,Enfield
E01001537,E09000010,Enfield
E01001538,E09000010,Enfield
E01001539,E09000010,Enfield
E01001540,E09000010,Enfield
E01001541,E09000010,Enfield
E01001542,E09000010,Enfield
E01001543,E09000010,Enfield
E01001544,E09000010,Enfield
E01001545,E09000010,Enfield
E01001546,E09000010,Enfield
E01001547,E09000010,Enfield
E01001548,E09000010,Enfield
E01001549,E09000010,Enfield
E01001550,E09000010,Enfield
E01001551,E09000010,Enfield
E01001552,E09000010,Enfield
E01001553,E09000010,Enfield
E01001554,E09000010,Enfield
E01001555,E09000010,Enfield
E01001556,E09000010,Enfield
E01001557,E09000010,Enfield
E01001558,E09000010,Enfield
E01001559,E09000010,Enfield
E01001560,E09000010,Enfield
E01001562,E09000010,Enfield
E01001563,E09000010,Enfield
E01001564,E09000010,Enfield
E01001565,E09000010,Enfield
E01001566,E09000010,Enfield
E01001567,E09000010,Enfield
E01001568,E09000010,Enfield
E01001569,E09000010,Enfield
E01001570,E09000010,Enfield
E01032574,E09000010,Enfield
E01033146,E09000010,Enfield
E01033148,E09000010,Enfield
E01033150,E09000010,Enfield
E01033151,E09000010,Enfield
E01033926,E09000010,Enfield
E01033927,E09000010,Enfield
E01033928,E09000010,Enfield
E01001571,E09000011,Greenwich
E01001572,E09000011,Greenwich
E01001573,E09000011,Greenwich
E01001574,E09000011,Greenwich
E01001575,E09000011,Greenwich
E01001576,E09000011,Greenwich
E01001577,E09000011,Greenwich
E01001578,E09000011,Greenwich
E01001579,E09000011,Greenwich
E01001580,E09000011,Greenwich
E01001581,E09000011,Greenwich
E01001582,E09000011,Greenwich
E01001583,E09000011,Greenwich
E01001584,E09000011,Greenwich
E01001585,E09000011,Greenwich
E01001586,E09000011,Greenwich
E01001587,E09000011,Greenwich
E01001588,E09000011,Greenwich
E01001589,E09000011,Greenwich
E01001590,E09000011,Greenwich
E01001591,E09000011,Greenwich
E01001592,E09000011,Greenwich
E01001593,E09000011,Greenwich
E01001594,E09000011,Greenwich
E01001595,E09000011,Greenwich
E01001596,E09000011,Greenwich
E01001597,E09000011,Greenwich
E01001598,E09000011,Greenwich
E01001599,E09000011,Greenwich
E01001600,E09000011,Greenwich
E01001601,E09000011,Greenwich
E01001602,E09000011,Greenwich
E01001603,E09000011,Greenwich
E01001604,E09000011,Greenwich
E01001605,E09000011,Greenwich
E01001606,E09000011,Greenwich
E01001607,E09000011,Greenwich
E01001608,E09000011,Greenwich
E01001609,E09000011,Greenwich
E01001610,E09000011,Greenwich
E01001611,E09000011,Greenwich
E01001613,E09000011,Greenwich
E01001614,E09000011,Greenwich
E01001615,E09000011,Greenwich
E01001617,E09000011,Greenwich
E01001618,E09000011,Greenwich
E01001619,E09000011,Greenwich
E01001620,E09000011,Greenwich
E01001621,E09000011,Greenwich
E01001623,E09000011,Greenwich
E01001624,E09000011,Greenwich
E01001625,E09000011,Greenwich
E01001629,E09000011,Greenwich
E01001631,E09000011,Greenwich
E01001632,E09000011,Greenwich
E01001633,E09000011,Greenwich
E01001634,E09000011,Greenwich
E01001635,E09000011,Greenwich
E01001636,E09000011,Greenwich
E01001637,E09000011,Greenwich
E01001638,E09000011,Greenwich
E01001641,E09000011,Greenwich
E01001642,E09000011,Greenwich
E01001644,E09000011,Greenwich
E01001645,E09000011,Greenwich
E01001646,E09000011,Greenwich
E01001647,E09000011,Greenwich
E01001648,E09000011,Greenwich
E01001649,E09000011,Greenwich
E01001650,E09000011,Greenwich
E01001651,E09000011,Greenwich
E01001652,E09000011,Greenwich
E01001653,E09000011,Greenwich
E01001654,E09000011,Greenwich
E01001655,E09000011,Greenwich
E01001656,E09000011,Greenwich
E01001657,E09000011,Greenwich
E01001658,E09000011,Greenwich
E01001659,E09000011,Greenwich
E01001660,E09000011,Greenwich
E01001661,E09000011,Greenwich
E01001664,E09000011,Greenwich
E01001665,E09000011,Greenwich
E01001666,E09000011,Greenwich
E01001669,E09000011,Greenwich
E01001671,E09000011,Greenwich
E01001672,E09000011,Greenwich
E01001673,E09000011,Greenwich
E01001674,E09000011,Greenwich
E01001675,E09000011,Greenwich
E01001676,E09000011,Greenwich
E01001677,E09000011,Greenwich
E01001678,E09000011,Greenwich
E01001679,E09000011,Greenwich
E01001680,E09000011,Greenwich
E01001681,E09000011,Greenwich
E01001682,E09000011,Greenwich
E01001683,E09000011,Greenwich
E01001684,E09000011,Greenwich
E01001685,E09000011,Greenwich
E01001686,E09000011,Greenwich
E01001687,E09000011,Greenwich
E01001688,E09000011,Greenwich
E01001690,E09000011,Greenwich
E01001692,E09000011,Greenwich
E01001693,E09000011,Greenwich
E01001694,E09000011,Greenwich
E01001695,E09000011,Greenwich
E01001696,E09000011,Greenwich
E01001697,E09000011,Greenwich
E01001698,E09000011,Greenwich
E01001699,E09000011,Greenwich
E01001700,E09000011,Greenwich
E01001701,E09000011,Greenwich
E01001702,E09000011,Greenwich
E01001703,E09000011,Greenwich
E01001704,E09000011,Greenwich
E01001705,E09000011,Greenwich
E01001708,E09000011,Greenwich
E01001710,E09000011,Greenwich
E01001712,E09000011,Greenwich
E01032567,E09000011,Greenwich
E01033727,E09000011,Greenwich
E01033728,E09000011,Greenwich
E01033729,E09000011,Greenwich
E01033732,E09000011,Greenwich
E01033734,E09000011,Greenwich
E01033735,E09000011,Greenwich
E01033736,E09000011,Greenwich
E01033737,E09000011,Greenwich
E01033738,E09000011,Greenwich
E01033739,E09000011,Greenwich
E01033740,E09000011,Greenwich
E01033741,E09000011,Greenwich
E01033742,E09000011,Greenwich
E01033743,E09000011,Greenwich
E01033744,E09000011,Greenwich
E01033745,E09000011,Greenwich
E01033746,E09000011,Greenwich
E01034173,E09000011,Greenwich
E01034174,E09000011,Greenwich
E01034175,E09000011,Greenwich
E01034176,E09000011,Greenwich
E01034177,E09000011,Greenwich
E01034178,E09000011,Greenwich
E01034179,E09000011,Greenwich
E01034180,E09000011,Greenwich
E01034181,E09000011,Greenwich
E01034182,E09000011,Greenwich
E01034183,E09000011,Greenwich
E01034184,E09000011,Greenwich
E01034185,E09000011,Greenwich
E01034186,E09000011,Greenwich
E01034187,E09000011,Greenwich
E01034188,E09000011,Greenwich
E01034189,E09000011,Greenwich
E01034190,E09000011,Greenwich
E01034191,E09000011,Greenwich
E01034192,E09000011,Greenwich
E01034193,E09000011,Greenwich
E01034194,E09000011,Greenwich
E01034195,E09000011,Greenwich
E01034196,E09000011,Greenwich
E01034198,E09000011,Greenwich
E01001714,E09000012,Hackney
E01001715,E09000012,Hackney
E01001716,E09000012,Hackney
E01001717,E09000012,Hackney
E01001718,E09000012,Hackney
E01001719,E09000012,Hackney
E01001720,E09000012,Hackney
E01001722,E09000012,Hackney
E01001723,E09000012,Hackney
E01001724,E09000012,Hackney
E01001725,E09000012,Hackney
E01001726,E09000012,Hackney
E01001727,E09000012,Hackney
E01001728,E09000012,Hackney
E01001729,E09000012,Hackney
E01001730,E09000012,Hackney
E01001731,E09000012,Hackney
E01001732,E09000012,Hackney
E01001733,E09000012,Hackney
E01001734,E09000012,Hackney
E01001735,E09000012,Hackney
E01001736,E09000012,Hackney
E01001737,E09000012,Hackney
E01001738,E09000012,Hackney
E01001739,E09000012,Hackney
E01001740,E09000012,Hackney
E01001741,E09000012,Hackney
E01001742,E09000012,Hackney
E01001744,E09000012,Hackney
E01001745,E09000012,Hackney
E01001746,E09000012,Hackney
E01001747,E09000012,Hackney
E01001749,E09000012,Hackney
E01001750,E09000012,Hackney
E01001751,E09000012,Hackney
E01001753,E09000012,Hackney
E01001755,E09000012,Hackney
E01001756,E09000012,Hackney
E01001757,E09000012,Hackney
E01001758,E09000012,Hackney
E01001759,E09000012,Hackney
E01001760,E09000012,Hackney
E01001761,E09000012,Hackney
E01001762,E09000012,Hackney
E01001763,E09000012,Hackney
E01001764,E09000012,Hackney
E01001765,E09000012,Hackney
E01001767,E09000012,Hackney
E01001768,E09000012,Hackney
E01001769,E09000012,Hackney
E01001770,E09000012,Hackney
E01001772,E09000012,Hackney
E01001773,E09000012,Hackney
E01001774,E09000012,Hackney
E01001775,E09000012,Hackney
E01001776,E09000012,Hackney
E01001777,E09000012,Hackney
E01001780,E09000012,Hackney
E01001781,E09000012,Hackney
E01001783,E09000012,Hackney
E01001784,E09000012,Hackney
E01001785,E09000012,Hackney
